Timestamp,Vehicle_Model,Manufacturing_Date,Road_Surface,Operating_Condition,Total_Noise_Level_dB,Total_Vibration_ms2,Harshness_Score,Customer_Feedback,Customer_Comments,Engine_Noise_dB,Exhaust_Noise_dB,Tires_Noise_dB,Wind_Noise_dB,Suspension_Noise_dB,Steering_Wheel_Vibration_ms2,Driver_Seat_Vibration_ms2,Floor_Pan_Vibration_ms2,Dashboard_Vibration_ms2,Rear_Seat_Vibration_ms2
2023-10-12 16:42:00,Hatchback C,2021-01-08 16:42:00,Rough Asphalt,Idle,65.17059705279296,0.42759487520786543,3.507252978489906,Average,Noticeable but acceptable noise. Comfortable with minimal vibrations. Good ride quality overall.,,61.05881498819179,56.63051609980579,59.41083429676118,56.18246152948467,0.413833375626465,0.437046204696357,0.3866264419360234,0.44386853480311395,0.45659981897736757
2023-08-28 03:50:00,Hatchback C,2023-03-18 03:50:00,Rough Asphalt,City,68.63731724874752,0.4838483999114711,3.3721321010095253,Average,Noticeable but acceptable noise. Comfortable with minimal vibrations. Good ride quality overall.,59.668496455038174,,64.99085199252087,56.969338797610206,61.413431145784664,0.5385949495463034,0.43691125794102464,0.5523463562033456,0.4140355492359524,0.47735388663072964
2023-05-03 06:08:00,Coupe E,2021-09-22 06:08:00,Gravel,Highway,65.55297902885842,0.405709705012259,2.731213958297496,,Noticeable but acceptable noise. Comfortable with minimal vibrations. Good ride quality overall.,54.73561320723917,59.0012237330282,58.927105082052776,56.52147715736812,61.03658078766034,0.4560951202819732,0.3935578846221439,0.39117833396945556,0.3489167201198978,0.43880046606782436
2023-02-05 11:09:00,SUV B,2021-01-25 11:09:00,Rough Asphalt,Off-road,71.10592884281138,0.561315838302981,4.241415081055121,Poor,"Excessive interior noise. Comfortable with minimal vibrations. Acceptable ride comfort, some harshness.",65.73364666498098,59.60948976462874,63.17738081623488,63.98059368206554,65.6380252268779,0.5984503078528474,0.5216722797299079,0.5623500156812323,0.5828771684579214,0.5412294197929967
2023-04-30 19:02:00,Sedan A,2021-11-15 19:02:00,Concrete,Idle,59.41544793328336,0.36761865064474175,2.6756383615254857,Good,Impressively quiet interior. Comfortable with minimal vibrations. Good ride quality overall.,54.622040946596314,50.961846725341836,52.66918790306789,50.664280968853575,51.98617198676489,0.3407344161806162,0.4491952265641709,0.35826231993177055,0.35368194482563176,0.3362193457215197
2023-04-23 06:46:00,SUV B,2021-03-09 06:46:00,Dirt,,74.19808217538713,0.5656396357884155,4.873782348828667,Poor,"Excessive interior noise. Comfortable with minimal vibrations. Acceptable ride comfort, some harshness.",65.81121978036508,66.30737295828338,70.68855667659729,61.4541716924154,67.06762692777768,0.5215111870159127,0.5383872668122005,0.5214636157148471,0.5255036906128193,0.7213324187862982
2023-07-20 19:52:00,Hatchback C,2021-05-31 19:52:00,Gravel,Off-road,72.41972433136137,0.47468664061816784,4.0331771744441935,Poor,"Excessive interior noise. Comfortable with minimal vibrations. Acceptable ride comfort, some harshness.",65.54116158427088,58.83051215141296,68.98690204225599,64.82188644568691,63.33788488272823,0.3882679999537812,0.5178366180163838,0.5094341831289376,0.4731260117672129,0.48476839022452356
2023-10-30 15:25:00,Coupe E,2021-12-05 15:25:00,Smooth Asphalt,City,62.16417802599661,0.36535910421829165,2.608106424899342,Good,Comfortable noise levels. Comfortable with minimal vibrations. Good ride quality overall.,51.13630845998493,53.28111556169288,58.53023420173729,53.94882630159979,55.34079007878659,0.3685997061547007,0.3632063665442027,0.410338339840922,0.3312998902745982,0.3533512182770344
2023-09-14 13:33:00,Truck D,2023-03-23 13:33:00,Dirt,Highway,74.48703610886285,0.6622318151078461,5.793087460094601,Poor,"Excessive interior noise. Noticeable vibrations, but acceptable. Acceptable ride comfort, some harshness.",73.21656304407942,62.692798141213125,62.60422282177487,59.8711666063328,63.93713185558645,,0.7606048669826411,0.658917255130091,0.6474256113318667,0.6392732055354476
2023-07-07 02:58:00,Truck D,2023-03-18 02:58:00,Smooth Asphalt,Off-road,71.87759370067793,,4.833220506360367,Poor,"Excessive interior noise. Noticeable vibrations, but acceptable. Acceptable ride comfort, some harshness.",64.45702794083975,64.2776954183922,65.2522720934736,64.58261239138913,65.70095468490983,0.6935368119610507,0.7264963944781777,0.5891009465310681,0.6602754127668771,
2023-09-05 06:52:00,Truck D,2021-10-23 06:52:00,Gravel,Highway,75.42697290191825,0.6172523661921993,4.624512212797386,Very Poor,"Extremely loud, needs immediate attention. Comfortable with minimal vibrations. Acceptable ride comfort, some harshness.",71.08345609126302,70.14265427495197,63.73727277195257,68.70698463587958,62.861853835788246,0.7059315186620961,0.625903462881833,0.5924652872572115,0.6784829926180287,0.4834785695418267
2023-11-26 10:21:00,Coupe E,2022-02-07 10:21:00,Concrete,City,65.4735997543899,0.35906920944548226,2.5110336465550582,Average,Noticeable but acceptable noise. Comfortable with minimal vibrations. Good ride quality overall.,59.03087176113033,58.05120449508347,57.005590819201515,56.79752730929846,60.44541632976844,0.3492277779241251,0.32952725845176345,0.401358678565519,0.37254914328754163,
2023-04-19 06:35:00,Coupe E,2021-06-29 06:35:00,Smooth Asphalt,Off-road,63.19856790148947,0.36441831168619643,2.8187787803972717,Good,Comfortable noise levels. Comfortable with minimal vibrations. Good ride quality overall.,,53.9422125949854,57.85277346702129,56.21059640428549,58.51064969156066,0.36516367243491005,0.31417840000166253,,,0.366426297084866
2023-07-10 05:16:00,SUV B,2022-12-14 05:16:00,Dirt,Idle,68.51166736785537,0.5074862230861577,4.0323626859935375,Average,"Noticeable but acceptable noise. Comfortable with minimal vibrations. Acceptable ride comfort, some harshness.",65.60701090980145,59.51003165952609,,57.15475797978636,57.18762554381213,0.568505820714522,0.4437667403474064,0.4916995337064596,0.5147456061880055,0.5187134144743947
2023-07-23 15:11:00,Hatchback C,2022-02-19 15:11:00,Rough Asphalt,Off-road,71.91564397401717,0.48496408759894427,3.9546497417921134,Poor,Excessive interior noise. Comfortable with minimal vibrations. Good ride quality overall.,64.75254799117104,64.3358097715281,65.81323158232382,65.94959632917363,63.210748877388774,0.43942599397452586,0.42024844452502835,0.48485831845049354,0.5417422537237214,0.538545427320952
2023-04-15 10:12:00,Truck D,2021-01-01 10:12:00,Dirt,City,75.60803481377187,0.6774910091318491,4.96036860817358,Very Poor,"Extremely loud, needs immediate attention. Noticeable vibrations, but acceptable. Acceptable ride comfort, some harshness.",68.69752924213208,,62.77424835370956,68.35628332788015,68.90630010851454,0.7702362754699661,0.5994584694787891,0.5285313845904756,0.6426259103958374,0.8466030057241777
2023-03-29 12:20:00,Hatchback C,2021-10-16 12:20:00,Gravel,City,71.69047089875671,0.4962719382108037,3.3734211260349096,Poor,Excessive interior noise. Comfortable with minimal vibrations. Good ride quality overall.,58.30604535576451,63.678088342599786,68.52981491478118,64.10303762330122,63.114972039261595,0.5090770597035662,0.4918524885185777,0.5646540223439193,0.4793802195962488,0.43639590089170677
2023-04-11 16:29:00,Sedan A,2020-07-28 16:29:00,Smooth Asphalt,Highway,61.600881953791,0.41550934481768353,3.6265328318609775,Good,Comfortable noise levels. Comfortable with minimal vibrations. Good ride quality overall.,57.52574972084164,53.048655399439774,51.53911149564283,54.40320311133298,54.1516723317465,0.49706865945382095,0.41731839301442786,0.34489529996983054,0.3774090398331623,
2023-10-07 23:48:00,SUV B,2021-08-16 23:48:00,Dirt,Off-road,74.25287583957092,0.522280366409206,4.595736764423953,Poor,"Excessive interior noise. Comfortable with minimal vibrations. Acceptable ride comfort, some harshness.",65.93638407587397,68.54197898961793,65.84828229508379,70.21495040362876,60.79789724471812,0.49154901905353654,0.44350922958456124,0.5273431955750096,0.5761683064641595,0.5728320813687634
2023-01-26 02:16:00,SUV B,2021-09-29 02:16:00,Gravel,City,73.71049154510429,0.5496239447016288,4.970946451165465,Poor,"Excessive interior noise. Comfortable with minimal vibrations. Acceptable ride comfort, some harshness.",61.345467616126044,57.38977225211199,64.5544842223897,69.8072359398521,69.62263500232075,0.5791801869441573,0.4487430875377223,0.6083413983404232,,0.5381951727413159
2023-03-13 12:14:00,Sedan A,2021-10-22 12:14:00,Smooth Asphalt,City,63.85722757984037,0.4059264846678425,3.212813434900832,Good,Comfortable noise levels. Comfortable with minimal vibrations. Good ride quality overall.,55.42910384178538,58.40880945696475,58.60321234958167,56.368215350719744,53.618091282920055,0.41970720345795137,0.41473993070891957,0.4312126163183614,0.3723078860792162,0.39166478677476385
2023-02-24 10:03:00,Hatchback C,2020-08-08 10:03:00,Smooth Asphalt,City,64.39183722432348,0.4387483326145934,3.8528243294310385,Good,Comfortable noise levels. Comfortable with minimal vibrations. Good ride quality overall.,57.46628476549884,57.86918060064972,54.8084643206921,59.40123174568651,56.07491873431438,0.40631666173675435,0.5258148125042585,0.4412895358237433,0.373654299775554,0.4466663532326571
2023-08-18 16:02:00,Hatchback C,2022-10-17 16:02:00,Dirt,City,70.68165342565567,0.5146153483281783,3.867819364089181,Poor,Excessive interior noise. Comfortable with minimal vibrations. Good ride quality overall.,59.10036517648697,60.55201833359864,68.64367151622967,62.8987241285895,56.84992129695595,,0.5603166918705415,0.45088816485346905,0.47307341366880656,0.5677863337792037
2023-02-21 14:00:00,SUV B,2021-04-25 14:00:00,Rough Asphalt,Highway,67.90683645810938,0.5541312726714194,,Average,"Noticeable but acceptable noise. Comfortable with minimal vibrations. Acceptable ride comfort, some harshness.",60.1431793498336,61.60321862570337,61.120100000056894,61.90580325135409,59.296852538573106,0.5416746279752821,0.5313060801729144,0.531732042648111,0.526698719023401,0.6392448935373881
2023-06-08 16:15:00,SUV B,2022-12-01 16:15:00,Dirt,City,71.6595863696689,0.5020024510863107,4.508984713814667,Poor,"Excessive interior noise. Comfortable with minimal vibrations. Acceptable ride comfort, some harshness.",66.845275983505,61.48558495670383,67.39725138885548,,60.96868481303477,0.5237555569134754,0.4617750550228292,0.4311344598782051,0.5462539507562072,0.5470932328608368
2023-10-02 19:50:00,Hatchback C,2023-07-03 19:50:00,Rough Asphalt,City,68.34414166334612,0.4481657431574547,3.8265571060367574,Average,Noticeable but acceptable noise. Comfortable with minimal vibrations. Good ride quality overall.,56.34785382682059,55.25824903684236,56.617088704582436,63.541962388622665,65.24219744717297,0.44425286121675284,0.45975302019573816,0.4256109650323086,0.39463801756812933,0.5165738517743447
2023-11-29 05:14:00,Coupe E,2021-02-10 05:14:00,Gravel,Highway,69.79300308174716,0.39620220863395356,3.026403278237181,Average,Noticeable but acceptable noise. Comfortable with minimal vibrations. Good ride quality overall.,58.19904488171064,59.260082956575836,60.82574929597486,67.61543556184135,60.1967765711749,0.3758265650444593,0.33721987833365985,0.4411576187673696,0.3780069961245626,0.44879998489971645
2023-06-18 23:43:00,Truck D,2020-09-13 23:43:00,Smooth Asphalt,Highway,65.8164509552764,0.5893014250097666,5.384546331477875,Average,"Noticeable but acceptable noise. Comfortable with minimal vibrations. Acceptable ride comfort, some harshness.",58.19840210534119,56.45593510625147,59.4082480789431,55.56795237343537,61.70458295191437,0.5786705002251479,0.47672507850828494,0.5588988934238961,0.7075868596564497,0.6246257932350541
2023-09-28 12:49:00,Hatchback C,2023-07-22 12:49:00,Smooth Asphalt,City,63.89752326522839,,3.7315363177052276,Good,Comfortable noise levels. Comfortable with minimal vibrations. Good ride quality overall.,49.74650028704502,54.74232038698619,57.49566428268849,60.332771503417014,56.227866955498165,0.547633035314613,0.37659542984703803,0.3664225493967723,0.5057131207823173,0.3511522468319712
2023-02-25 01:57:00,Sedan A,2021-06-17 01:57:00,Dirt,Highway,66.16614170433485,0.43273690732943654,3.499404980848954,Average,Noticeable but acceptable noise. Comfortable with minimal vibrations. Good ride quality overall.,62.099544365759144,57.72873539989214,56.30639483662134,60.091943605225175,,0.4518996956041963,0.48602960237139203,0.44016864150431495,0.37558817742938455,0.40999841973789497
2023-11-17 09:33:00,Coupe E,2020-12-06 09:33:00,Dirt,Off-road,69.5851783069329,0.38698949293599333,3.0035420601478546,Average,Noticeable but acceptable noise. Comfortable with minimal vibrations. Good ride quality overall.,57.11558539322104,57.64987855924835,67.1016450789879,60.39493260395491,62.4711058708519,0.4029089556415597,0.36818787502707057,0.38513973402906204,0.43046519282787765,
2023-12-27 08:56:00,Coupe E,2022-08-27 08:56:00,Gravel,City,67.25243635210614,0.38958968244237624,3.3325856630240946,Average,Noticeable but acceptable noise. Comfortable with minimal vibrations. Good ride quality overall.,62.87095920008875,54.45670157768828,55.881959988680514,63.63202942544453,56.02790726373654,0.40846842222469315,0.3788750100076119,0.3535796483254452,0.4064307459631813,0.40059458569094974
2023-02-02 07:31:00,Coupe E,2020-12-10 07:31:00,Smooth Asphalt,Off-road,63.16391997035475,0.3700836394043269,2.702586568711144,Good,Comfortable noise levels. Comfortable with minimal vibrations. Good ride quality overall.,56.76149697741702,54.01701840584059,56.50572526082892,55.70813034644693,57.20924707945494,,0.3821210612855225,0.40486114055207184,0.36000950015181893,0.3912808659539884
2023-04-23 12:02:00,Truck D,2021-09-25 12:02:00,Gravel,City,75.9161996702781,0.6713205384132931,,,"Extremely loud, needs immediate attention. Noticeable vibrations, but acceptable. Acceptable ride comfort, some harshness.",71.753409316666,66.92258133814804,60.17783640993708,65.27407119144014,71.6856836437247,0.6716605220460393,0.6059269737219066,0.6392185523029165,0.7297905401842866,0.7100061038113169
2023-11-22 10:16:00,Sedan A,2023-05-22 10:16:00,Concrete,City,64.82168351612373,0.39214736322628757,3.2027050753500093,Good,,61.323769118188835,51.901318074682976,55.26268407282605,56.95228676163455,58.401791663151805,0.48175399591448526,0.33882534142602394,0.39503180115293385,0.3276496975717458,0.4174759800662489
2023-02-11 02:22:00,Coupe E,2023-01-11 02:22:00,Gravel,Off-road,68.08670098770504,0.3992484280835318,3.1170791515005782,Average,Noticeable but acceptable noise. Comfortable with minimal vibrations. Good ride quality overall.,62.694951142673936,62.174803330645354,60.01876142961928,61.49471477279098,57.0905141749317,0.4002746205868223,0.3642862044934242,0.3596374018515525,0.41152222106037945,0.46052169242548047
2023-07-06 10:08:00,SUV B,2023-05-16 10:08:00,Dirt,Idle,68.83058128905486,0.4986172308798043,4.009343125787582,Average,"Noticeable but acceptable noise. Comfortable with minimal vibrations. Acceptable ride comfort, some harshness.",57.05889452026492,59.01950057866434,60.90643282507473,65.20503499526642,62.519306724639854,0.39582321491115596,0.5252765243478837,0.5863243346771695,0.44436708990091506,0.5412949905618973
2023-03-04 18:57:00,SUV B,2022-07-30 18:57:00,Dirt,Off-road,74.51581735889935,0.553827810899953,4.304397184055232,Poor,"Excessive interior noise. Comfortable with minimal vibrations. Acceptable ride comfort, some harshness.",69.09493917586336,68.98053126791856,65.08756428274313,59.04341806141748,69.15456754661166,0.574394763395778,0.5476067840427152,0.5349481972976871,0.584645312865624,0.5275439968979607
2023-06-23 22:00:00,Sedan A,2022-02-15 22:00:00,Concrete,Off-road,68.55898442335118,0.47242840165440736,3.1169766230183615,Average,,60.09273767504436,,59.62570393103634,65.66829337024095,56.53622658187569,0.49427080977142934,0.4486264948399113,0.4673608214290569,0.4430184804829181,0.5088654017487211
2023-01-18 16:25:00,Coupe E,2022-10-09 16:25:00,Rough Asphalt,Off-road,66.5363440261186,0.37379047647750935,2.720822819574544,,,60.92589303154537,57.914766446458934,58.03345977749515,55.01065910873419,62.29223698658547,0.3709801256121273,0.3929017160604196,0.3458998190798913,0.4026971291616458,0.3564735924734625
2023-12-08 23:41:00,Truck D,2023-01-08 23:41:00,Smooth Asphalt,Highway,68.21415215708538,0.625608628505455,5.0480293209757106,Average,"Noticeable but acceptable noise. Comfortable with minimal vibrations. Acceptable ride comfort, some harshness.",56.68908638625181,60.40689602632786,63.032106493758334,62.247131833578116,61.386039929787856,0.5897863865044953,0.7036382355037174,0.6132515323475676,0.5691024444407585,0.6522645437307357
2023-02-24 13:51:00,SUV B,2022-04-29 13:51:00,Rough Asphalt,Highway,67.26708993250553,0.5447163812462525,,Average,"Noticeable but acceptable noise. Comfortable with minimal vibrations. Acceptable ride comfort, some harshness.",57.99746341299552,63.93044698284105,60.864883107562044,55.33141720349214,58.23176592174348,0.5695095537667892,,0.4567840844316532,0.6070499255962357,
2023-10-02 04:46:00,Truck D,2022-01-03 04:46:00,Gravel,Off-road,78.05348947170677,0.7207550357739457,5.6768362219873145,Very Poor,"Extremely loud, needs immediate attention. Noticeable vibrations, but acceptable. Acceptable ride comfort, some harshness.",75.28572768727737,69.63021919117318,,66.97937920042772,67.9102970691115,0.6779788773575084,0.7089189734643992,0.6908808739484098,0.7742911545941216,
2023-05-10 00:10:00,Sedan A,2021-03-18 00:10:00,Smooth Asphalt,Highway,64.07592121563572,0.37090440603499725,3.234440224274235,,Comfortable noise levels. Comfortable with minimal vibrations. Good ride quality overall.,60.32841354923394,55.36242018508118,55.410884333532444,58.30668499089379,,0.4049986876316674,0.3516340746848288,0.43030443747705244,0.3664826567052114,
2023-04-10 08:47:00,Hatchback C,2020-11-24 08:47:00,Concrete,Off-road,66.98404686074922,0.48192955287740097,3.5528410773681505,Average,Noticeable but acceptable noise. Comfortable with minimal vibrations. Good ride quality overall.,58.169954098796936,56.67356578774449,61.43843461683998,62.21720725319748,59.104271906676516,0.580995188272512,0.4665584444369154,0.46042209013006336,0.45902501938465323,0.44264702216286134
2023-04-11 06:18:00,Truck D,2022-08-02 06:18:00,Concrete,Off-road,72.80752320313238,0.6630683527958607,4.6733218710598745,Poor,"Excessive interior noise. Noticeable vibrations, but acceptable. Acceptable ride comfort, some harshness.",63.33592598907708,69.05038002579916,66.14990718581977,64.04194579956213,63.500165184070575,0.6763758820268566,0.673260010582306,0.6170024785307962,0.648501365826324,0.7002020270130213
2023-08-05 01:46:00,Truck D,2021-01-30 01:46:00,Dirt,Idle,69.51805805168058,0.61956037494882,4.929831140863636,Average,"Noticeable but acceptable noise. Comfortable with minimal vibrations. Acceptable ride comfort, some harshness.",63.344166876071725,,62.0671821564711,60.682027154533905,59.27324885161545,0.6990545463109841,0.6258553160862771,0.6544163014865534,0.5792660729330688,0.5392096379272163
2023-06-23 12:23:00,Sedan A,2021-03-29 12:23:00,Dirt,Idle,62.606017718986344,0.4078794592585277,2.4675313549651485,Good,Comfortable noise levels. Comfortable with minimal vibrations. Good ride quality overall.,56.339634213618886,53.173876480495665,50.25643666305719,53.50113184910858,59.3148029819353,0.3428895555914258,0.3869272688303967,0.4448562554622776,0.4080020925848414,0.4567221238236972
2023-11-10 20:22:00,Coupe E,2021-08-23 20:22:00,Dirt,City,67.2842033330324,0.36946380600537776,2.7442292217660236,Average,Noticeable but acceptable noise. Comfortable with minimal vibrations. Good ride quality overall.,53.55777999736235,63.354967410338375,57.056045049344625,57.9000590390478,62.635071820649934,0.32330644304168443,,0.3958919031325219,0.4056237872833417,0.3827955041412651
2023-05-12 01:17:00,Hatchback C,2022-07-04 01:17:00,Smooth Asphalt,Highway,62.30450413715279,0.4846526722697364,3.4892022326611545,Good,Comfortable noise levels. Comfortable with minimal vibrations. Good ride quality overall.,57.40075746104,56.624362308740025,56.10793085488967,50.02655819465825,52.60002970695946,0.4441139451094558,0.5183722596511592,0.4754106480659751,0.5316320848076512,0.45373442371444095
2023-06-15 10:45:00,Hatchback C,2022-08-21 10:45:00,Dirt,Idle,64.40791617662416,0.4474876401252419,3.7605563118476284,Good,Comfortable noise levels. Comfortable with minimal vibrations. Good ride quality overall.,60.76995701785405,55.96614299784177,54.35894305558425,55.62697415106759,57.25985204568171,0.4223922263090575,0.5186653416055627,0.4587143001403436,0.4360493632052441,0.40161696936600133
2023-02-05 06:52:00,Truck D,2022-07-24 06:52:00,Smooth Asphalt,Idle,64.95876928697018,0.5498172145084623,3.954929084659851,Good,Comfortable noise levels. Comfortable with minimal vibrations. Good ride quality overall.,55.53176293758775,,58.252440167805275,60.613687388243804,56.930464083376954,0.48893290997814615,0.6180232920979352,0.613032649670092,0.4593140564153738,0.5697831643807644
2023-10-21 11:13:00,SUV B,2020-11-15 11:13:00,Dirt,Idle,68.29406515326751,0.5336968302593725,4.078690416041233,Average,"Noticeable but acceptable noise. Comfortable with minimal vibrations. Acceptable ride comfort, some harshness.",58.6188907071025,58.44207967797399,57.86480187046414,56.243558784894425,66.32735278329231,0.6088008008134773,0.45338602342085266,0.594162589341873,0.4925074203387427,0.5196273173819168
2023-05-07 12:27:00,Sedan A,2022-08-01 12:27:00,Concrete,City,63.71328429704455,0.42742470066388893,2.975049845091257,Good,Comfortable noise levels. Comfortable with minimal vibrations. Good ride quality overall.,53.76441156536575,58.40101200134374,54.037412300093365,58.46103925802159,56.68858677069295,0.3962112063224244,0.43233394379092227,0.40498104249819356,0.3708553723712551,0.5327419383366493
2023-04-05 16:23:00,Truck D,2021-08-06 16:23:00,Rough Asphalt,Highway,71.36954806922762,0.6248599253096806,5.652787351403087,Poor,"Excessive interior noise. Comfortable with minimal vibrations. Acceptable ride comfort, some harshness.",65.11243274110079,67.71069347251532,62.10342966160091,56.78791956607197,63.90728936016229,0.5390326905343533,0.6580257728661217,0.6559286403073498,0.5706916003528725,0.7006209224877058
2023-12-10 17:15:00,Coupe E,2023-07-27 17:15:00,Gravel,Highway,67.65455395207904,,,Average,,60.03972762120518,53.2101845696892,,58.54628086738095,60.25336684607694,0.3832477785559022,0.36866690116417533,0.3630614322628078,0.39768608631956087,0.32658881267814033
2023-01-18 15:22:00,SUV B,2021-10-30 15:22:00,Gravel,Highway,73.05571691435476,0.5542570403605375,4.516513466276103,Poor,"Excessive interior noise. Comfortable with minimal vibrations. Acceptable ride comfort, some harshness.",63.86384403795514,66.20412525841076,66.2998769127832,65.21105266932408,67.7943873279219,0.5432367079351097,0.5298305282283182,0.5309224806641465,0.5972105277584671,0.5700849572166455
2023-03-17 00:39:00,Sedan A,2022-08-25 00:39:00,Rough Asphalt,Highway,64.10842113000305,0.4166525532418664,3.090313557943235,Good,Comfortable noise levels. Comfortable with minimal vibrations. Good ride quality overall.,,59.99974140320022,55.164870068895986,54.96594034208038,53.59540971462352,0.49155339168286766,0.39110091994338375,0.4161404860736232,0.4073427313357694,0.37712523717368807
2023-08-06 22:07:00,Coupe E,2020-12-04 22:07:00,Rough Asphalt,Idle,63.09144167523663,0.33449069157242867,,Good,Comfortable noise levels. Comfortable with minimal vibrations. Good ride quality overall.,51.943440407632366,54.93755605305065,52.87266569443199,59.84622109593526,56.134131419976164,0.41487436945323514,0.2713162030612498,0.41529888589945796,0.2658605594725172,0.3051034399756831
2023-10-04 05:34:00,Sedan A,2021-03-31 05:34:00,Rough Asphalt,City,67.0373028099647,0.47003692245203627,3.6145558525743824,Average,Noticeable but acceptable noise. Comfortable with minimal vibrations. Good ride quality overall.,58.8228366739184,60.40736828808822,57.218590941755345,59.39490954494117,62.54593271221908,0.5170765611417452,0.46500118168376925,0.5082006249645313,0.4014376087919155,0.4584686356782202
2023-08-30 13:03:00,Sedan A,2022-08-01 13:03:00,Concrete,Idle,61.462377196776615,0.3886605854810782,3.0017175800806477,Good,Comfortable noise levels. Comfortable with minimal vibrations. Good ride quality overall.,56.25606848564183,55.0823569357208,52.51620079947226,52.04483512223872,55.01277311937508,0.3601853085665501,0.392459159639058,0.4326158170008413,0.3561556740622424,0.40188696813669905
2023-02-08 14:49:00,SUV B,2020-06-18 14:49:00,Smooth Asphalt,Idle,61.378921206591606,0.49572369255281384,3.504305427417957,Good,Comfortable noise levels. Comfortable with minimal vibrations. Good ride quality overall.,49.95568439440973,49.61331339810595,56.27370126312767,53.60875860828188,57.24014737719253,0.4727369237200404,0.4996379867415945,0.456408413926113,0.4958060733775296,0.5540290649987919
